oid,timestamp,x,y,body_roll,body_pitch,body_yaw,head_roll,head_pitch,head_yaw,other_oid,other_class,other_x,other_y
8072,582.4,495978.504993962,5405737.36005322,0.0,-7.0,199.6,0.0,-13.4,202.4,"[8079, 8072, 8075, 7219, 8074, 8078]","[3, 4, 4, 0, 3, 3]","[495935.804893384, 495978.504993962, 495978.487781559, 495985.907814696, 495980.147135137, 495961.986226052]","[5405746.65307605, 5405737.36005322, 5405736.42258294, 5405742.31248547, 5405745.06145811, 5405745.50962584]"
8072,582.5,495978.730043706,5405737.39874319,0.0,-4.2,202.8,0.0,-13.0,200.4,"[8079, 8078, 8074, 7219, 8075, 8072]","[3, 3, 3, 0, 4, 4]","[495935.816773639, 495961.801033029, 495980.126320064, 495985.080057083, 495978.746408613, 495978.730043706]","[5405746.64417902, 5405745.36397845, 5405745.03280386, 5405742.32491025, 5405736.40579157, 5405737.39874319]"
8072,582.6,495978.797149556,5405737.41613006,0.0,-4.0,204.0,0.0,-13.2,204.4,"[8078, 8075, 8072, 8079, 7219]","[3, 4, 4, 3, 0]","[495961.809941417, 495978.822941326, 495978.797149556, 495935.807003154, 495984.238313329]","[5405745.4013612, 5405736.34192764, 5405737.41613006, 5405746.62419034, 5405742.34632422]"
8072,582.7,495978.957096199,5405737.5254175,None,None,None,None,None,None,"[7219, 8075, 8072, 8080, 8079, 8078]","[0, 4, 4, 3, 3, 3]","[495983.485200548, 495978.913754398, 495978.957096199, 495956.816940807, 495935.805504322, 495961.953452869]","[5405742.36110159, 5405736.28082307, 5405737.5254175, 5405745.81106095, 5405746.6025373, 5405745.51113371]"
8072,582.8,495979.138166671,5405737.66058349,None,None,None,None,None,None,"[7219, 8078, 8079, 8080, 8072, 8075]","[0, 3, 3, 3, 4, 4]","[495982.640246507, 495961.986823447, 495935.744792543, 495956.617100001, 495979.138166671, 495979.020388126]","[5405742.3827426, 5405745.54897097, 5405746.63363284, 5405745.80376369, 5405737.66058349, 5405736.22420694]"
8072,582.9,495979.18030187,5405737.62991416,None,None,None,None,None,None,"[7219, 8078, 8079, 8080, 8072, 8075]","[0, 3, 3, 3, 4, 4]","[495981.78690695, 495961.933387273, 495935.762665818, 495956.452352578, 495979.18030187, 495979.12361629]","[5405742.41306636, 5405745.57511115, 5405746.59692848, 5405745.79349167, 5405737.62991416, 5405736.16944856]"
8072,583.0,495979.339510724,5405737.7504745,None,None,None,None,None,None,"[8079, 7219, 8078, 8080, 8072, 8075]","[3, 0, 3, 3, 4, 4]","[495935.79021287, 495980.95029007, 495961.893409961, 495956.40597062, 495979.339510724, 495979.226173095]","[5405746.54622681, 5405742.43121159, 5405745.63528132, 5405745.78818149, 5405737.7504745, 5405736.11505641]"
8072,583.1,495979.462662386,5405737.85318325,None,None,None,None,None,None,"[8079, 8078, 7219, 8075, 8072, 8080]","[3, 3, 0, 4, 4, 3]","[495935.778069086, 495961.831503491, 495980.157959871, 495979.3287299, 495979.462662386, 495956.362938358]","[5405746.5554654, 5405745.67024464, 5405742.45704837, 5405736.06066426, 5405737.85318325, 5405745.78116978]"
8072,583.2,495979.585124466,5405737.92765094,None,None,None,None,None,None,"[8078, 8079, 8080, 8072, 8075, 7219]","[3, 3, 3, 4, 4, 0]","[495961.788659101, 495935.785841656, 495956.308668437, 495979.585124466, 495979.296918934, 495979.336426485]","[5405745.68718798, 5405746.55906826, 5405745.80306571, 5405737.92765094, 5405736.03177043, 5405742.48277423]"
8072,583.3,495979.691517784,5405737.97024676,None,None,None,None,None,None,"[8075, 8072, 8080, 8079, 8078, 7219]","[4, 4, 3, 3, 3, 0]","[495979.407048933, 495979.691517784, 495956.261089376, 495935.783235333, 495961.744818298, 495978.479222333]","[5405735.69464238, 5405737.97024676, 5405745.80022104, 5405746.56775497, 5405745.71146668, 5405742.50128964]"
8072,583.4,495979.785096702,5405737.99572328,None,None,None,None,None,None,"[8075, 7219, 8078, 8079, 8080, 8072]","[4, 0, 3, 3, 3, 4]","[495979.421352474, 495977.641859181, 495961.691847185, 495935.740024149, 495956.211731236, 495979.785096702]","[5405735.69235254, 5405742.52864992, 5405745.72099827, 5405746.55143773, 5405745.77352039, 5405737.99572328]"
8072,583.5,495979.872439408,5405738.00185126,None,None,None,None,None,None,"[8079, 8078, 7219, 8075, 8072, 8080]","[3, 3, 0, 4, 4, 3]","[495935.713280367, 495961.664132331, 495976.761248868, 495979.478522178, 495979.872439408, 495956.164222917]","[5405746.53768297, 5405745.73377258, 5405742.55680523, 5405735.74079481, 5405738.00185126, 5405745.74862761]"
8072,583.6,495979.961928079,5405738.00112499,None,None,None,None,None,None,"[8075, 8072, 8081, 8080, 8079, 8078, 7219]","[4, 4, 3, 3, 3, 3, 0]","[495979.55771108, 495979.961928079, 495945.604486611, 495956.125675374, 495935.72287962, 495961.643566688, 495975.964759984]","[5405735.7936208, 5405738.00112499, 5405751.44835717, 5405745.77468009, 5405746.54849287, 5405745.72735542, 5405742.58260476]"
8072,583.7,495980.043168327,5405737.99256897,None,None,None,None,None,None,"[8075, 7219, 8078, 8079, 8080, 8081, 8072]","[4, 0, 3, 3, 3, 3, 4]","[495979.641168984, 495975.126221979, 495961.638158064, 495935.729972868, 495956.104048631, 495945.602748988, 495980.043168327]","[5405735.8405745, 5405742.6011874, 5405745.73080197, 5405746.56053447, 5405745.74582501, 5405751.36576839, 5405737.99256897]"
8072,583.8,495980.159631943,5405737.97722594,None,None,None,None,None,None,"[8072, 8075, 8080, 8079, 8078, 7219]","[4, 4, 3, 3, 3, 0]","[495980.159631943, 495979.738462901, 495956.085521172, 495935.765702896, 495961.639042751, 495974.267191088]","[5405737.97722594, 5405735.86556333, 5405745.71842714, 5405746.5452483, 5405745.73806204, 5405742.62695215]"
8072,583.9,495980.288984332,5405737.9683211,None,None,None,None,None,None,"[8075, 8080, 8078, 7219, 8079, 8072]","[4, 3, 3, 0, 3, 4]","[495979.845277794, 495956.047846822, 495961.624880462, 495973.411614837, 495935.768820138, 495980.288984332]","[5405735.88781299, 5405745.73760708, 5405745.7359316, 5405742.6527191, 5405746.52346377, 5405737.9683211]"
8072,584.0,495980.428852047,5405737.96667013,None,None,None,None,None,None,"[7219, 8075, 8072, 8080, 8079, 8078]","[0, 4, 4, 3, 3, 3]","[495972.550800817, 495979.974843961, 495980.428852047, 495955.978536682, 495935.764119586, 495961.599445317]","[5405742.6822055, 5405735.90153027, 5405737.96667013, 5405745.74161187, 5405746.50785669, 5405745.71268164]"
8072,584.1,495980.561484622,5405737.9682218,None,None,None,None,None,None,"[8078, 7219, 8075, 8072, 8080, 8079]","[3, 0, 4, 4, 3, 3]","[495961.59701036, 495971.751874923, 495980.114513796, 495980.561484622, 495955.95864242, 495935.792112365]","[5405745.71969114, 5405742.70792941, 5405735.90361168, 5405737.9682218, 5405745.68802486, 5405746.51665349]"
8072,584.2,495980.682626625,5405737.9722677,None,None,None,None,None,None,"[8075, 8072, 8080, 8079, 8078, 7219]","[4, 4, 3, 3, 3, 0]","[495980.262000752, 495980.682626625, 495955.965903553, 495935.797131922, 495961.595380039, 495970.912986491]","[5405735.88350523, 5405737.9722677, 5405745.68006259, 5405746.53444064, 5405745.72538927, 5405742.73463813]"
8072,584.3,495980.809142609,5405737.96617821,None,None,None,None,None,None,"[8079, 8078, 7219, 8075, 8072, 8080]","[3, 3, 0, 4, 4, 3]","[495935.746856693, 495961.587893324, 495970.04423143, 495980.406762432, 495980.809142609, 495955.973707715]","[5405746.49367213, 5405745.72234139, 5405742.7634158, 5405735.86058656, 5405737.96617821, 5405745.6924522]"
8072,584.4,495980.948704295,5405737.96004921,None,None,None,None,None,None,"[7219, 8078, 8079, 8080, 8072, 8075]","[0, 3, 3, 3, 4, 4]","[495969.17662138, 495961.571033803, 495935.718603187, 495956.001898883, 495980.948704295, 495980.569565312]","[5405742.79058062, 5405745.75786219, 5405746.48263001, 5405745.70320116, 5405737.96004921, 5405735.84477411]"
8072,584.5,495981.109391806,5405737.94422099,None,None,None,None,None,None,"[8072, 8080, 8079, 7219, 8078, 8075]","[4, 3, 3, 0, 3, 4]","[495981.109391806, 495956.012765042, 495935.638705187, 495968.312642047, 495961.729175055, 495980.732595379]","[5405737.94422099, 5405745.72074899, 5405746.24011566, 5405742.8187882, 5405745.84954887, 5405735.82901901]"
8072,584.6,495981.258824096,5405737.92681859,None,None,None,None,None,None,"[8072, 8075, 7219, 8078, 8079, 8080]","[4, 4, 0, 3, 3, 3]","[495981.258824096, 495980.903143737, 495967.503579541, 495961.776473693, 495935.488582484, 495956.001137601]","[5405737.92681859, 5405735.81562272, 5405742.84459553, 5405745.83895655, 5405745.86813627, 5405745.80689888]"
8072,584.7,495981.405669364,5405737.91695488,None,None,None,None,None,None,"[8078, 8072, 8075, 7219, 8079, 8080]","[3, 4, 4, 0, 3, 3]","[495961.624947745, 495981.405669364, 495981.036565422, 495966.672046965, 495935.325057366, 495955.98454802]","[5405745.67024987, 5405737.91695488, 5405735.81087378, 5405742.87393483, 5405745.59192987, 5405745.82338961]"
8072,584.8,495981.54325815,5405737.91090817,None,None,None,None,None,None,"[8075, 8072, 8079, 8078, 8080, 7219]","[4, 4, 3, 3, 3, 0]","[495981.145675026, 495981.54325815, 495935.199350429, 495961.522730722, 495955.959866009, 495965.802580376]","[5405735.81095919, 5405737.91090817, 5405745.58270031, 5405745.54229107, 5405745.83474152, 5405742.89987553]"
8072,584.9,495981.682286207,5405737.90447433,None,None,None,None,None,None,"[8080, 7219, 8078, 8079, 8072, 8075]","[3, 0, 3, 3, 4, 4]","[495955.93879142, 495964.939266621, 495961.268364668, 495935.108483327, 495981.682286207, 495981.28606379]","[5405745.89414879, 5405742.91836439, 5405745.50149153, 5405745.73155353, 5405737.90447433, 5405735.79337894]"
8072,585.0,495981.835136053,5405737.89851575,None,None,None,None,None,None,"[7219, 8079, 8080, 8072, 8075]","[0, 3, 3, 4, 4]","[495964.126224146, 495935.155651523, 495955.914214655, 495981.835136053, 495981.445316503]","[5405742.94409896, 5405745.8686062, 5405745.89248624, 5405737.89851575, 5405735.76889218]"
8072,585.1,495981.971573556,5405737.89033394,None,None,None,None,None,None,"[8075, 7219, 8080, 8079, 8072]","[4, 0, 3, 3, 4]","[495981.605421677, 495963.298495292, 495955.876664491, 495935.173488075, 495981.971573556]","[5405735.74364695, 5405742.97003602, 5405745.87741277, 5405746.0002794, 5405737.89033394]"
8072,585.2,495982.091590236,5405737.88129473,None,None,None,None,None,None,"[7219, 8080, 8079, 8082, 8072, 8075]","[0, 3, 3, 3, 4, 4]","[495962.440685098, 495955.850117946, 495935.08929469, 495956.623116109, 495982.091590236, 495981.794920445]","[5405742.98831712, 5405745.83612478, 5405746.11536117, 5405745.75032668, 5405737.88129473, 5405735.69223838]"
8072,585.3,495982.1980304,5405737.88579768,None,None,None,None,None,None,"[8075, 8072, 8083, 8082, 8079, 8080, 7219]","[4, 4, 3, 3, 3, 3, 0]","[495981.937189253, 495982.1980304, 495942.676822925, 495955.791449509, 495935.053659557, 495955.836851173, 495961.572171151]","[5405735.68174974, 5405737.88579768, 5405749.67490475, 5405745.76709334, 5405746.20048086, 5405745.76105545, 5405743.01433482]"
8072,585.4,495982.303629502,5405737.87281584,None,None,None,None,None,None,"[8072, 8083, 8079, 8080, 7219]","[4, 3, 3, 3, 0]","[495982.303629502, 495942.649451154, 495935.014356637, 495955.836653722, 495960.71835458]","[5405737.87281584, 5405749.73403874, 5405746.25954507, 5405745.72285126, 5405743.03263663]"
48633,713.4,496227.824781775,5406061.08395953,None,None,None,None,None,None,"[48633, 48629, 48623, 48566, 47646]","[4, 3, 3, 3, 0]","[496227.824781775, 496212.550973067, 496212.942635432, 496223.494189313, 496201.409027051]","[5406061.08395953, 5406075.5821666, 5406066.69673473, 5406066.63471735, 5406073.30411629]"
48633,713.5,496228.01857567,5406061.04982294,1.4,-1.0,314.4,0.0,4.0,249.2,"[48629, 48623, 48566, 47646, 48633]","[3, 3, 3, 0, 4]","[496212.611576856, 496212.96413584, 496224.282334089, 496202.214182479, 496228.01857567]","[5406075.65137792, 5406066.71521035, 5406066.40671155, 5406073.08874614, 5406061.04982294]"
48633,713.6,496228.256121458,5406061.00041669,0.0,0.0,321.6,-4.6,0.0,268.8,"[47646, 48566, 48623, 48629, 48633]","[0, 3, 3, 3, 4]","[496202.999520081, 496225.070225793, 496212.976924846, 496212.63013698, 496228.256121458]","[5406072.88878905, 5406066.1814016, 5406066.72468907, 5406075.64143822, 5406061.00041669]"
48633,713.7,496228.477817759,5406060.96439221,0.0,0.0,323.6,0.0,0.0,261.6,"[48623, 48629, 48633, 47646, 48566]","[3, 3, 4, 0, 3]","[496212.999172044, 496212.622834401, 496228.477817759, 496203.763797633, 496225.86715426]","[5406066.77443159, 5406075.59433218, 5406060.96439221, 5406072.68044205, 5406065.95394456]"
48633,713.8,496228.640355162,5406060.98857612,0.0,-2.4,318.8,0.0,4.8,250.0,"[48633, 48629, 48623, 48566, 47646]","[4, 3, 3, 3, 0]","[496228.640355162, 496212.626165906, 496213.020946662, 496226.672474813, 496204.562473065]","[5406060.98857612, 5406075.57562572, 5406066.85821444, 5406065.73196641, 5406072.46620108]"
48633,713.9,496228.775138368,5406061.04340952,0.0,0.0,329.6,0.0,0.0,237.6,"[47646, 48566, 48623, 48629, 48633]","[0, 3, 3, 3, 4]","[496205.35889036, 496227.476273196, 496213.007215438, 496212.689784815, 496228.775138368]","[5406072.25846425, 5406065.50847005, 5406066.85218887, 5406075.65440158, 5406061.04340952]"
48633,714.0,496228.942329646,5406061.06455007,0.0,0.0,336.0,0.0,0.0,232.0,"[48629, 48633, 48623, 48566, 47646]","[3, 4, 3, 3, 0]","[496212.79182388, 496228.942329646, 496213.005991518, 496228.277132527, 496206.169064034]","[5406075.72670773, 5406061.06455007, 5406066.81478846, 5406065.28347162, 5406072.04394402]"
48633,714.1,496229.067575289,5406061.08876949,0.0,0.0,326.4,0.0,0.0,245.6,"[48629, 48623, 48566, 48633, 47646]","[3, 3, 3, 4, 0]","[496212.811550008, 496213.01522902, 496229.083288881, 496229.067575289, 496206.970695744]","[5406075.63805318, 5406066.77835986, 5406065.06003264, 5406061.08876949, 5406071.82889922]"
48633,714.2,496229.176132478,5406061.12545946,0.0,0.0,313.6,0.0,0.0,246.4,"[48623, 47646, 48633, 48629, 48566]","[3, 0, 4, 3, 3]","[496213.024126304, 496207.741340866, 496229.176132478, 496212.78888837, 496229.900825603]","[5406066.79030885, 5406071.62562993, 5406061.12545946, 5406075.53389435, 5406064.83409205]"
48633,714.3,496229.306095043,5406061.15857118,0.0,0.0,322.0,0.0,0.0,258.0,"[48633, 48629, 48634, 48566, 47646]","[4, 3, 3, 3, 0]","[496229.306095043, 496212.765440183, 496213.026808745, 496230.728253574, 496208.545281257]","[5406061.15857118, 5406075.49350763, 5406066.9182926, 5406064.60141125, 5406071.40635798]"
48633,714.4,496229.430125377,5406061.18600351,0.0,0.0,324.0,0.0,0.0,266.8,"[48634, 48633, 47646, 48566]","[3, 4, 0, 3]","[496213.054490623, 496229.430125377, 496209.365640197, 496231.561035445]","[5406066.92387541, 5406061.18600351, 5406071.18905311, 5406064.3715012]"
48633,714.5,496229.562033297,5406061.20100602,0.0,0.0,325.6,0.0,0.0,272.0,"[48634, 48566, 48633, 47646]","[3, 3, 4, 0]","[496213.074897371, 496232.393749249, 496229.562033297, 496210.185350307]","[5406066.96823519, 5406064.14492845, 5406061.20100602, 5406070.97231128]"
48633,714.6,496229.701810544,5406061.22711322,0.0,0.0,332.8,0.0,0.0,264.0,"[47646, 48633, 48566]","[0, 4, 3]","[496210.975256623, 496229.701810544, 496233.238439203]","[5406070.75615303, 5406061.22711322, 5406063.91362339]"
48633,714.7,496229.842756041,5406061.23366879,0.0,0.0,338.0,0.8,0.0,241.2,"[48566, 47646, 48633]","[3, 0, 4]","[496234.080161411, 496211.749453665, 496229.842756041]","[5406063.68299777, 5406070.55389924, 5406061.23366879]"
48633,714.8,496229.986162409,5406061.21659001,0.0,-7.4,310.4,0.0,-4.4,240.4,"[48566, 47646, 48633]","[3, 0, 4]","[496234.908229826, 496212.558006019, 496229.986162409]","[5406063.44563091, 5406070.33411135, 5406061.21659001]"
48633,714.9,496230.114648015,5406061.20578707,0.0,0.0,300.8,0.0,0.0,220.0,"[48633, 48566, 47646]","[4, 3, 0]","[496230.114648015, 496235.739821851, 496213.386104893]","[5406061.20578707, 5406063.20770335, 5406070.10963789]"
48633,715.0,496230.248169397,5406061.21133297,0.0,0.0,304.0,0.0,0.0,198.8,"[47646, 48566, 48633]","[0, 3, 4]","[496214.206330911, 496236.581545478, 496230.248169397]","[5406069.88827667, 5406062.97901068, 5406061.21133297]"
48633,715.1,496230.414588432,5406061.22741177,0.0,0.0,258.8,0.0,0.0,187.2,"[48566, 48633, 47646]","[3, 4, 0]","[496237.415538256, 496230.414588432, 496215.001931009]","[5406062.74577882, 5406061.22741177, 5406069.66869426]"
48633,715.2,496230.584743797,5406061.24003988,0.0,0.0,316.0,0.0,0.0,192.4,"[48633, 48566, 47646]","[4, 3, 0]","[496230.584743797, 496238.253342351, 496215.781700529]","[5406061.24003988, 5406062.51456426, 5406069.45240295]"
48633,715.3,496230.651707927,5406061.28090453,0.0,0.0,274.074,0.0,0.0,197.531,"[47646, 48633, 48566]","[0, 4, 3]","[496216.578005587, 496230.651707927, 496239.092494394]","[5406069.23044319, 5406061.28090453, 5406062.28708304]"
48633,715.4,496230.719283879,5406061.33794445,0.0,0.0,281.975,0.0,0.0,202.469,"[47646, 48633, 48566]","[0, 4, 3]","[496217.351121458, 496230.719283879, 496239.933065663]","[5406069.00962869, 5406061.33794445, 5406062.05003466]"
48633,715.5,496230.776064301,5406061.38924811,0.0,0.0,286.42,0.0,0.0,204.938,"[48633, 48566, 47646]","[4, 3, 0]","[496230.776064301, 496240.770929701, 496218.090253493]","[5406061.38924811, 5406061.8096041, 5406068.79706316]"
48633,715.6,496230.848345393,5406061.4314295,0.0,0.0,290.37,0.0,0.0,212.84,"[48633, 47646, 48566]","[4, 0, 3]","[496230.848345393, 496218.852373663, 496241.597512358]","[5406061.4314295, 5406068.57386999, 5406061.57761707]"
48633,715.7,496230.918992753,5406061.46250575,0.0,0.0,280.494,0.0,0.0,200.0,"[47646, 48633, 48566]","[0, 4, 3]","[496219.509787612, 496230.918992753, 496242.42798285]","[5406068.38481413, 5406061.46250575, 5406061.33448586]"
48633,715.8,496231.005060281,5406061.48604827,0.0,0.0,278.987,0.0,0.0,201.519,"[47646, 48566, 48633]","[0, 3, 4]","[496220.150624206, 496243.265375747, 496231.005060281]","[5406068.19316601, 5406061.08597742, 5406061.48604827]"
48633,715.9,496231.060513442,5406061.51176033,0.0,0.0,282.532,0.0,0.0,195.443,"[47646, 48566, 48633]","[0, 3, 4]","[496220.762280727, 496244.103307951, 496231.060513442]","[5406068.00877594, 5406060.84246362, 5406061.51176033]"
48633,716.0,496231.134745681,5406061.52875928,0.0,0.0,283.038,0.0,0.0,195.443,"[48566, 47646, 48633]","[3, 0, 4]","[496244.951541467, 496221.345209046, 496231.134745681]","[5406060.59958689, 5406067.83432021, 5406061.52875928]"
48633,716.1,496231.197486008,5406061.55605737,0.0,0.0,241.519,0.0,0.0,197.975,"[48566, 47646, 48633]","[3, 0, 4]","[496245.804881635, 496221.846154424, 496231.197486008]","[5406060.35400597, 5406067.68532314, 5406061.55605737]"
48633,716.2,496231.257700437,5406061.57842856,0.0,0.0,250.127,0.0,0.0,194.937,"[48566, 47646, 48633]","[3, 0, 4]","[496246.654177137, 496222.33462906, 496231.257700437]","[5406060.11001327, 5406067.53405145, 5406061.57842856]"
48633,716.3,496231.322596884,5406061.59022598,0.0,0.0,230.8,-4.44444,3.45679,184.598,"[48633, 48566, 47646]","[4, 3, 0]","[496231.322596884, 496247.516276545, 496222.784533428]","[5406061.59022598, 5406059.86947727, 5406067.39586314]"
48633,716.4,496231.34213443,5406061.62728241,0.0,0.0,232.8,-2.96296,0.0,186.36,"[48566, 48633, 47646]","[3, 4, 0]","[496248.378113445, 496231.34213443, 496223.195024924]","[5406059.63152373, 5406061.62728241, 5406067.27380424]"
48633,716.5,496231.362702709,5406061.6707424,0.0,0.0,216.8,-2.96296,2.96296,194.543,"[48566, 47646, 48633]","[3, 0, 4]","[496249.217952154, 496223.559701349, 496231.362702709]","[5406059.39224757, 5406067.16549467, 5406061.6707424]"
48633,716.6,496231.397883542,5406061.6946797,0.0,0.0,228.0,-2.46914,2.96296,195.6,"[47646, 48633, 48566]","[0, 4, 3]","[496223.869981441, 496231.397883542, 496250.070401344]","[5406067.07186467, 5406061.6946797, 5406059.15718328]"
48633,716.7,496231.464115211,5406061.69988051,0.0,0.0,236.4,-2.96296,3.45679,189.462,"[48566, 48633, 47646]","[3, 4, 0]","[496250.928649454, 496231.464115211, 496224.166097172]","[5406058.91107702, 5406061.69988051, 5406066.97136053]"
48633,716.8,496231.520385448,5406061.76372431,0.0,0.0,240.0,-3.8,0.0,195.2,"[48633, 47646, 48566]","[4, 0, 3]","[496231.520385448, 496224.434949926, 496251.791635533]","[5406061.76372431, 5406066.8889024, 5406058.66094203]"
48633,716.9,496231.585709755,5406061.84409531,0.0,0.0,248.0,-9.2,-0.4,191.6,"[48633, 48566, 47646]","[4, 3, 0]","[496231.585709755, 496252.649900493, 496224.672803021]","[5406061.84409531, 5406058.40891254, 5406066.81427559]"
48633,717.0,496231.673062848,5406061.91767979,0.0,0.0,245.6,-8.8,0.0,195.6,"[47646, 48566, 48633]","[0, 3, 4]","[496224.891790168, 496253.512713365, 496231.673062848]","[5406066.74441887, 5406058.16387519, 5406061.91767979]"
48633,717.1,496231.755991103,5406061.995758,0.0,0.0,253.6,-11.6,-6.8,196.4,"[48633, 47646, 48566]","[4, 0, 3]","[496231.755991103, 496225.082854617, 496254.376575477]","[5406061.995758, 5406066.68360455, 5406057.92260833]"
48633,717.2,496231.835612353,5406062.09237793,0.0,0.0,247.2,-5.8,0.4,196.4,"[48633, 47646, 48566]","[4, 0, 3]","[496231.835612353, 496225.256739072, 496255.232346159]","[5406062.09237793, 5406066.63043645, 5406057.68180514]"
48633,717.3,496231.953178022,5406062.21862312,0.0,0.0,278.4,0.0,0.0,231.21,"[47646, 48633, 48566]","[0, 4, 3]","[496225.414688262, 496231.953178022, 496256.087637091]","[5406066.5790319, 5406062.21862312, 5406057.44143376]"
48633,717.4,496232.057769766,5406062.32761476,2.0,0.0,254.8,1.2,0.0,233.472,"[48633, 47646, 48566]","[4, 0, 3]","[496232.057769766, 496225.561136161, 496256.940071569]","[5406062.32761476, 5406066.53043619, 5406057.18926482]"
48633,717.5,496232.148993712,5406062.42745986,0.0,0.0,268.0,0.0,0.0,252.4,"[48633, 47646, 48566]","[4, 0, 3]","[496232.148993712, 496225.678552111, 496257.80158688]","[5406062.42745986, 5406066.4960106, 5406056.93059877]"
48633,717.6,496232.237681121,5406062.51570533,2.2,0.0,275.6,0.8,0.0,280.8,"[48566, 48633, 47646]","[3, 4, 0]","[496258.660555528, 496232.237681121, 496225.790483686]","[5406056.67407919, 5406062.51570533, 5406066.45961399]"
48633,717.7,496232.343805995,5406062.59468483,0.0,0.0,264.8,0.0,0.0,285.6,"[48566, 48633, 47646]","[3, 4, 0]","[496259.528261456, 496232.343805995, 496225.897588755]","[5406056.42974662, 5406062.59468483, 5406066.42402429]"
48633,717.8,496232.503335183,5406062.68276137,0.0,0.0,276.4,0.0,0.0,293.2,"[48633, 47646, 48566]","[4, 0, 3]","[496232.503335183, 496225.991646236, 496260.402837675]","[5406062.68276137, 5406066.39392024, 5406056.19243291]"
48633,717.9,496232.670763094,5406062.8013402,0.0,0.0,276.0,0.0,0.0,301.2,"[47646, 48566, 48633]","[0, 3, 4]","[496226.077172196, 496261.270332703, 496232.670763094]","[5406066.36238161, 5406055.96562707, 5406062.8013402]"
48633,718.0,496232.786496269,5406062.89557889,0.0,0.0,276.0,0.0,0.0,303.6,"[47646, 48633, 48566]","[0, 4, 3]","[496226.151840995, 496232.786496269, 496262.109122622]","[5406066.34344244, 5406062.89557889, 5406055.7285321]"
48633,718.1,496232.863635916,5406062.97896844,0.0,0.0,276.8,0.0,0.0,308.8,"[47646, 48633, 48566]","[0, 4, 3]","[496226.218200883, 496232.863635916, 496262.949318468]","[5406066.31897464, 5406062.97896844, 5406055.49028801]"
48633,718.2,496232.937492294,5406063.10052146,0.0,0.0,276.0,0.0,0.0,310.0,"[48633, 47646, 48566]","[4, 0, 3]","[496232.937492294, 496226.277227786, 496263.802768859]","[5406063.10052146, 5406066.29974843, 5406055.25392011]"
48633,718.3,496233.078145576,5406063.26736992,0.0,-1.97531,282.02,-0.6,0.0,290.0,"[47646, 48566, 48633]","[0, 3, 4]","[496226.332783899, 496264.657813955, 496233.078145576]","[5406066.27975894, 5406055.00204801, 5406063.26736992]"
48633,718.4,496233.238383588,5406063.43213402,0.0,-2.96296,281.244,-2.0,0.0,287.6,"[47646, 48633, 48566]","[0, 4, 3]","[496226.383448849, 496233.238383588, 496265.511966186]","[5406066.26719345, 5406063.43213402, 5406054.74876595]"
48633,718.5,496233.360393748,5406063.55153843,0.0,-2.96296,281.926,-2.4,0.0,276.0,"[47646, 48633, 48566]","[0, 4, 3]","[496226.429715602, 496233.360393748, 496266.37709862]","[5406066.246479, 5406063.55153843, 5406054.48575355]"
48633,718.6,496233.434867057,5406063.63214395,0.0,-2.96296,280.351,-1.4,0.0,284.8,"[48566, 48635, 47646, 48633]","[3, 3, 0, 4]","[496267.256457751, 496277.533647399, 496226.47372987, 496233.434867057]","[5406054.23711357, 5406055.59752282, 5406066.23414702, 5406063.63214395]"
48633,718.7,496233.541404774,5406063.71931429,0.0,-2.96296,283.101,-2.0,0.0,283.6,"[48635, 48633, 47646, 48566]","[3, 4, 0, 3]","[496276.808666156, 496233.541404774, 496226.516403374, 496268.142067146]","[5406055.80692463, 5406063.71931429, 5406066.21349552, 5406053.98083167]"
48633,718.8,496233.668119776,5406063.83186643,0.0,0.0,296.456,-6.2,-8.41772,281.6,"[48633, 48635, 48566, 47646]","[4, 3, 3, 0]","[496233.668119776, 496276.03390864, 496269.034112174, 496226.56087154]","[5406063.83186643, 5406056.07873424, 5406053.72797562, 5406066.20097809]"
48633,718.9,496233.817880257,5406063.99093067,0.0,0.0,286.82,0.0,0.0,271.6,"[48633, 47646, 48566, 48635]","[4, 0, 3, 3]","[496233.817880257, 496226.603989055, 496269.877314676, 496275.190921844]","[5406063.99093067, 5406066.18913424, 5406053.4961706, 5406056.42090999]"
48633,719.0,496233.915050981,5406064.13155509,0.0,0.0,269.6,0.0,0.0,274.8,"[48633, 47646, 48566, 48635]","[4, 0, 3, 3]","[496233.915050981, 496226.651375378, 496270.698773157, 496274.408298744]","[5406064.13155509, 5406066.16881138, 5406053.25880748, 5406056.66013871]"
48633,719.1,496233.944043759,5406064.23536492,0.0,0.0,277.676,0.0,0.0,270.8,"[48635, 48633, 47646, 48566]","[3, 4, 0, 3]","[496273.641351321, 496233.944043759, 496226.699666056, 496271.512764596]","[5406056.88339732, 5406064.23536492, 5406066.1565916, 5406053.0028332]"
48633,719.2,496234.005035979,5406064.35583207,0.0,0.0,285.428,0.0,0.0,274.0,"[48633, 47646, 48566, 48635]","[4, 0, 3, 3]","[496234.005035979, 496226.744745984, 496272.350389159, 496272.910642658]","[5406064.35583207, 5406066.13591925, 5406052.76019892, 5406057.02033729]"
48633,719.3,496234.130966984,5406064.53109635,0.0,0.0,279.569,0.0,0.0,252.0,"[48633, 48566, 47646, 48635]","[4, 3, 0, 3]","[496234.130966984, 496273.19959792, 496226.793128774, 496272.268032462]","[5406064.53109635, 5406052.51338282, 5406066.12367616, 5406057.13546371]"
